-0.10656047,0.30915427,1
0.5532197,0.24878442,4
0.9640503,-0.9959618,3
0.65899146,-0.34173822,4
0.7455394,0.21898103,4
-0.9176326,0.962615,3
0.15662515,0.69491196,4
-0.11126673,-0.62707675,4
-0.27389872,-0.65707207,4
0.7333877,0.7082448,2
0.9321109,-0.2930994,4
0.9317248,-0.2891636,4
-0.87719786,0.6939776,3
-0.059803367,-0.89122736,4
0.6284605,0.009646416,4
0.19143462,0.74345875,4
0.19940901,-0.5365689,4
0.28243005,-0.93352413,4
-0.9582031,-0.46709383,2
-0.21008778,0.9832072,4
0.73324347,0.85527205,2
0.5382463,-0.13660681,4
0.03370917,-0.35997558,1
0.066970825,0.38845718,4
-0.5180446,0.78463316,3
0.2568717,0.342409,1
0.10610449,0.6726266,4
-0.9345014,0.32561588,4
0.19338572,-0.63680923,4
0.1829524,-0.6301732,4
-0.41241872,0.11358249,1
-0.10377145,0.31863296,1
0.067747116,-0.7057276,4
-0.24501932,-0.89421713,4
-0.85222185,0.8437066,3
-0.9030149,0.52944064,3
0.08956885,0.5046958,4
-0.82362163,-0.91748345,2
0.68925726,0.6161655,2
0.37035537,-0.2622496,1
-0.9192735,0.25393438,4
-0.74655414,0.3316443,4
-0.73002434,0.3056165,4
0.16747832,0.79136693,4
-0.38294423,0.13297045,1
-0.06372738,-0.85194504,4
0.061791897,0.8649026,4
-0.90445673,0.71348655,3
0.74991167,-0.31228876,4
0.007565737,0.08650899,1
0.899014,-0.0073696375,4
0.017707944,0.9848496,4
-0.35026336,-0.38855362,4
-0.045369506,0.7328588,4
-0.36825645,0.1258682,1
-0.21467781,0.038367152,1
-0.57088315,-0.372409,4
-0.860361,-0.8308326,2
-0.8435432,0.96296847,3
0.93614864,-0.74703693,3
-0.6854131,-0.7482853,2
-0.045195937,-0.92622995,4
-0.995576,0.8253429,3
-0.60495985,0.22163343,4
0.5449815,-0.1518166,4
0.80783343,-0.50486326,4
-0.9505495,-0.0891304,4
0.55533564,-0.22536576,4
0.62355435,0.89296365,2
0.21853662,-0.33734667,1
0.041056633,-0.90383565,4
-0.7260916,0.10953474,4
-0.69569826,0.57533944,3
0.8028816,0.11727679,4
-0.9626497,-0.77531517,4
-0.20208311,-0.16836691,1
-0.3684368,-0.88370883,4
0.85312307,0.04832697,4
-0.36798084,-0.31925917,1
0.8181921,-0.87431145,3
0.87642217,-0.90732324,3
-0.93746614,-0.68389714,2
0.33932316,0.99791586,4
-0.58206224,0.51659656,4
0.9428407,0.120441556,4
-0.24477196,-0.7510668,4
0.28573978,-0.12012875,1
0.20483351,0.5547837,4
-0.91128457,0.29697442,4
-0.07622361,-0.8281574,4
0.09175253,0.5114459,4
-0.7276939,-0.427256,4
-0.82121515,0.5062201,3
-0.79828095,-0.2848872,4
0.61570334,0.69160247,2
0.5679923,0.66204834,2
-0.5670625,-0.93214536,2
-0.54960203,-0.55369806,2
-0.8540883,0.004042268,4
-0.16566098,-0.056162,1
0.24911082,-0.8749565,4
0.3592043,-0.8308792,4
-0.79157984,0.9269235,3
-0.5483035,-0.25245857,4
0.3775164,0.819123,4
0.8785707,0.45611966,2
-0.084487915,0.03453529,1
-0.47425103,-0.36166596,4
0.93402684,-0.25721705,4
0.55278695,-0.53271794,3
-0.30690765,-0.08081734,1
0.5299971,0.47846925,2
0.61559606,-0.21141052,4
-0.88431406,-0.0899955,4
0.24037445,-0.5870919,4
0.19537413,-0.5254495,4
-0.6112939,0.5532651,4
0.87088263,0.89295316,2
0.109113574,0.46168578,1
-0.5682769,0.02436757,4
0.95092154,0.5001484,2
-0.6922351,0.41106796,3
-0.27338886,-0.4611417,4
0.51241636,-0.82591486,3
-0.27766156,0.54649603,4
-0.39323187,0.9844208,4
-0.11958206,-0.18698502,1
0.040138364,-0.36086798,1
0.033419847,0.39634633,1
0.7583419,0.491377,2
-0.5446516,-0.96477664,2
-0.83109987,-0.8914087,2
0.7825589,0.3948773,4
0.14886355,-0.86306655,4
0.8560934,-0.99781525,4
-0.14149737,0.39051867,1
-0.89640474,0.89162135,4
-0.06320274,0.64936996,4
0.32115722,-0.20001364,1
0.6005204,0.7804204,2
0.6920692,0.8663857,4
0.23057437,-0.20966971,1
0.9645605,-0.75417054,3
0.94074416,0.7318784,2
0.28962147,0.035850883,1
0.95669246,0.90179336,2
-0.4319955,0.024409652,1
-0.56300056,-0.16947389,4
0.537778,0.80689275,2
0.936849,0.023492813,4
0.05400932,-0.94280314,4
0.48215234,0.5425291,2
-0.17671704,0.60479546,4
0.73474133,-0.15966809,4
-0.66532695,-0.66383064,2
0.082527876,-0.982584,4
0.90381074,-0.54549754,3
0.5384356,-0.17588425,4
-0.54532254,0.58179593,3
0.44820523,-0.8676914,3
-0.19932103,0.7484827,4
-0.9413731,-0.9008771,2
-0.79675627,0.025196075,4
0.7038137,-0.80116963,4
-0.33175695,0.2569878,1
0.08615184,-0.8129469,4
-0.30105436,0.83713114,4
0.59034514,-0.48750377,3
-0.18912637,0.33052635,1
0.99695265,-0.507144,3
0.8633709,0.2962494,4
0.46772313,-0.12678695,1
0.649441,-0.5408877,3
0.7463051,-0.4832319,3
0.6731124,0.86402917,2
-0.1442759,-0.020574212,1
0.8904352,0.78082895,2
0.4771955,-0.12381649,1
-0.93827724,0.66608727,3
-0.8775562,-0.69906497,2
0.29139507,0.50982213,4
-0.9052664,-0.43082547,4
-0.7498945,-0.68535745,2
-0.45636058,0.7387576,3
0.834082,-0.33893,4
-0.56239593,-0.9963286,2
-0.9998988,0.9844167,3
0.95555663,-0.37438107,4
-0.38154173,0.8100023,4
0.010763764,0.36542678,4
-0.83472466,0.70729566,3
-0.40541494,-0.082482815,1
-0.09859192,-0.7931639,4
0.7265661,0.3355477,4
0.27739525,-0.89335954,4
0.78935707,0.7538042,2
-0.83158875,0.47968924,3
-0.5762917,-0.8550197,2
0.54780734,0.47091424,2
-0.88145185,-0.13235366,4
-0.5930644,0.8621979,3
0.87804615,-0.16198838,4
-0.66033995,0.9827436,3
-0.011783004,0.02658379,1
-0.47120714,-0.33066273,4
0.96335804,-0.5024897,4
0.10817945,0.9818566,4
-0.32261872,-0.84104323,4
0.5655017,-0.738001,3
-0.9657277,-0.63211167,2
0.20925927,-0.14950931,1
-0.54526615,0.9297328,3
-0.5450492,-0.5270604,2
-0.4477514,-0.6769593,2
-0.4925158,-0.93645275,2
0.931785,0.09101379,4
-0.71274495,-0.755932,2
0.61692965,-0.79007375,3
-0.99185467,-0.66756606,2
0.28086448,-0.76075876,4
-0.6607163,-0.27849317,4
-0.8486905,0.21690297,4
0.89732265,-0.12561321,4
-0.9533609,-0.07738054,4
0.37630308,0.288023,1
0.86569524,0.751052,2
-0.5280063,-0.4649409,2
-0.9028034,-0.912948,4
0.029658914,0.84361005,4
-0.76816595,-0.7390915,2
-0.98063016,0.75199306,3
0.71912384,0.32420647,4
-0.21568477,0.27928793,1
0.068029046,0.12941253,1
0.27104843,0.7347257,4
0.22796297,0.45719922,4
-0.33899188,0.57539785,4
-0.9044651,-0.9756156,2
0.5916015,-0.5880939,3
-0.14772654,-0.19740808,1
0.2051543,0.68639636,4
-0.8032875,-0.0129522085,4
0.5101762,-0.091115475,4
0.5113549,-0.414572,3
0.2676183,-0.4143002,4
0.9007771,-0.16151047,4
-0.016438127,-0.08353233,1
-0.25768876,0.029183745,1
-0.6311257,0.11660707,4
-0.24829686,-0.81644225,4
-0.7252321,-0.7676147,2
-0.9158516,0.63577044,4
-0.51534975,-0.9474673,4
-0.8230872,0.104489565,4
-0.60405517,-0.96533835,2
-0.81868494,-0.87812984,4
-0.096814275,0.7793132,4
0.87045527,-0.50586224,4
0.52076554,0.70751417,2
-0.44339442,0.8654444,3
0.6259333,-0.11447132,4
0.71996427,-0.46856022,3
-0.089852095,-0.9937142,4
0.097467184,0.98746586,4
0.577759,0.6386777,4
0.22593117,-0.081124306,1
-0.023765564,-0.66727054,4
-0.18192983,0.26482725,1
0.841099,-0.36549258,4
0.061734796,0.7709875,4
0.8613545,0.30389643,4
-0.736655,-0.1742717,4
-0.8685008,0.9763808,3
0.8741076,-0.7287817,3
0.028540492,0.6388916,4
-0.7843741,0.37215376,4
-0.09136379,-0.8423834,4
0.19075215,0.9267721,4
-0.9859171,-0.24644995,4
-0.8015872,0.8275969,4
0.7051922,0.7123195,4
0.042860985,0.192029,1
-0.18466663,-0.966887,4
0.03764403,-0.38702834,1
-0.48754096,0.84317136,4
-0.122721076,-0.1368345,1
-0.017959118,-0.66955566,4
-0.32492447,-0.03055036,1
-0.83831203,-0.8544487,4
-0.1283114,0.65167856,4
0.91917753,-0.8108213,3
0.110995054,0.10228598,1
0.5781019,-0.41247904,3
-0.18404746,-0.87713575,4
0.2345047,-0.9118651,4
-0.79163694,-0.38818645,4
-0.726948,-0.22027254,4
0.3168087,0.35612082,4
0.18481171,-0.29017973,1
-0.11484575,-0.6272948,4
0.4106655,0.8269814,2
-0.15155745,-0.41489398,1
0.869341,0.0100877285,4
-0.4324875,0.35510337,4
-0.111118674,-0.41328514,1
0.82875264,-0.7360755,3
0.23466027,0.45995045,4
0.62838566,-0.045197606,4
-0.019841552,0.70506823,4
0.7648473,-0.2439475,4
0.108175755,-0.9100983,4
-0.30657983,-0.71339536,4
-0.22775161,0.43905878,1
-0.010354996,-0.35025263,1
-0.7476404,0.3312968,4
0.30064034,0.13628745,1
0.74088883,-0.07302785,4
0.60637224,-0.21985531,4
0.18210554,-0.3483857,1
0.4391402,0.372059,4
0.7995002,0.50639033,4
-0.9350536,-0.18424582,4
0.53570354,0.74769866,4
0.294757,0.564481,4
-0.14991736,-0.9885789,4
-0.9968319,0.89600086,3
-0.07326126,0.8140831,4
0.27130675,0.30184937,1
-0.33259404,-0.837162,4
0.3795067,0.65599453,4
-0.810449,-0.04333973,4
-0.44799078,-0.36802888,4
0.56691587,0.49577653,2
-0.119971514,0.13269699,1
0.9932438,-0.91648746,4
0.47856224,0.5959215,2
-0.8640864,-0.6080464,2
0.5703603,-0.18022537,4
0.13588285,0.076583385,4
0.55999327,-0.20177782,4
0.96666527,-0.81658685,3
0.84898007,-0.4479692,3
-0.89252794,0.32577336,4
0.5287758,0.20322311,4
-0.8429607,0.80261695,3
0.098771095,0.19857025,1
0.3623321,0.9804261,4
0.43030715,-0.8497001,3
0.8956981,0.74313664,2
0.7816224,0.289639,4
0.27211332,-0.17475784,1
3.9815903E-5,0.2005781,1
-0.9998193,0.18383801,4
-0.07838988,-0.12295449,1
-0.98784554,0.39536834,4
-0.3695798,-0.40623856,4
0.3215369,-0.1214056,1
-0.58459413,0.032601595,4
-0.79276526,-0.22053683,4
0.98113525,-0.49744332,3
-0.31859016,-0.9716742,4
-0.07276857,-0.45774317,1
-0.46225393,0.0843873,1
-0.99140894,-0.9098424,2
-0.10174966,-0.1186589,1
0.39686167,0.3934332,4
-0.3375591,-0.5909828,4
-0.004638791,-0.2619573,1
-0.36093187,0.6441474,4
-0.36641145,0.6361375,4
0.6964556,-0.3505212,4
0.50263953,0.32047653,4
0.6709379,-0.33558023,4
-0.09887171,-0.09987271,1
-0.49071288,0.87955546,3
-0.6526768,0.63083756,3
-0.32975006,-0.64924383,4
-0.27359164,-0.7351272,4
-0.33842027,0.35758483,4
0.36283553,0.054255962,1
0.38409042,0.3440261,4
0.8909441,-0.98081625,3
-0.26453495,0.43803906,4
0.32548308,0.34078526,1
-0.34747136,0.8201163,4
-0.71717656,-0.95520604,2
0.95307016,-0.5608814,3
-0.15388155,0.34197736,1
0.8371246,-0.9049773,3
0.18960834,-0.23668253,1
-0.38732517,0.55779994,4
0.9139732,0.2785393,4
-0.4774567,-0.1243906,1
-0.019062161,0.6679306,4
-0.73837876,0.5453056,3
-0.846686,0.4237479,3
0.14640689,-0.648221,4
-0.15876496,0.0078098774,1
0.39798355,-0.53288233,4
0.5753795,0.9012346,4
0.3678298,8.57234E-4,1
-0.761621,-0.9886179,2
0.5464494,0.4743849,2
-0.11702871,0.9601654,4
-0.37340534,-0.54099214,4
-0.28204238,-0.35076916,4
0.953864,-0.7964145,3
0.26190686,-0.07203066,1
0.3105482,-0.5624485,4
-0.9470284,0.09317839,4
0.031214595,-0.11195183,1
-0.5351095,-0.15834522,4
-0.70485914,0.597981,3
-0.99243224,0.1875261,4
0.6349976,0.2916175,4
-0.9044641,-0.7168592,2
0.12151897,0.06583178,1
0.33623922,0.09332192,1
-0.09582603,0.5383167,4
-0.086628795,-0.5795498,4
0.7323226,-0.77829754,3
0.07640016,-0.8027724,4
-0.3096856,0.2830243,1
0.12848926,-0.117681146,1
-0.7997482,-0.73729074,2
-0.26447272,-0.9877871,4
-0.3521986,-0.48861086,4
0.80465996,0.53479433,2
-0.8048295,-0.67167413,2
-0.7488971,0.47581387,3
-0.73336315,0.7306665,3
0.25352645,0.119485974,1
-0.30858707,-0.37651813,1
-0.66689026,0.3296801,4
-0.020255446,0.16881621,1
0.6350291,-0.84218955,3
0.4871906,-0.31469703,4
-0.7007365,-0.58299124,2
-0.12432039,0.6827694,4
-0.3207128,0.5961058,4
-0.9195578,0.8080468,3
-0.8092731,-0.74364877,4
-0.61886704,-0.17230725,4
-0.34462428,0.9038974,4
0.12678635,0.58745396,4
-0.18731546,-0.6459243,4
0.89905524,0.49056506,2
0.41911232,0.25163102,1
-0.3792001,-0.16153932,1
0.47557652,-0.16488361,4
0.119890094,-0.22962081,1
0.90517735,0.96338797,2
0.83580434,-0.10964513,4
0.30843544,0.25293028,1
0.3563192,-0.38549984,4
0.9624665,-0.38830388,4
0.39258575,0.9260596,4
0.85885954,-0.74605095,3
0.54584515,-0.08940244,4
0.48309922,0.31159985,4
-0.7143569,0.90613735,3
0.6616318,0.20715594,4
-0.25101697,0.19433296,1
-0.29370236,-0.63561654,4
0.67703986,-0.6541015,3
0.020558715,0.27237034,1
0.24107885,0.36657274,1
-0.9065037,-0.7486992,4
0.3918786,-0.7179971,4
0.47022378,0.6967788,2
-0.6811867,0.4160142,3
0.81936574,0.906592,2
-0.34630084,0.0032230616,1
-0.5757916,-0.3576479,4
0.3530792,-0.6967813,4
0.59751177,0.4979993,2
-0.7606225,0.20245409,4
-0.87409806,0.5199181,3
0.52162445,0.16333091,4
0.9957801,-0.1283226,4
-0.81324697,0.15114415,4
-0.95700824,-0.17952502,4
-0.88007736,0.7041973,3
-0.32557964,0.10536361,1
0.9483832,-0.8355508,3
-0.27344263,0.6911969,4
0.91816497,0.0848639,4
0.024684548,-0.043825865,4
-0.33559978,-0.7793665,4
0.42357612,-0.8783306,3
0.21583939,-0.7789953,4
-0.23667526,-0.4465387,4
-0.54192233,-0.82960975,4
0.51456285,-0.57693505,3
0.021586776,0.036895514,1
0.2612363,0.60755026,4
-0.5102179,0.9134151,3
0.36668134,-0.2441138,4
-0.89784145,-0.079928756,4
0.20726109,0.28540313,1
-0.6923661,0.46705723,3
-0.7385349,0.56594515,3
0.916378,-0.119526386,4
-0.07027614,0.31658554,1
0.894328,-0.4147209,3
0.5834491,-0.08244431,4
0.06277251,0.61018384,4
-0.03877437,0.8783653,4
0.035793662,-0.07069552,1
0.9435134,0.58038974,2
-0.32347,0.81592405,4
0.7228761,-0.6228944,4
0.25411606,0.51179814,4
-0.04573822,-0.7362857,4
0.0348984,-0.5186255,4
0.3525865,0.8728553,4
0.79851794,-0.15446186,4
-0.8362293,0.24918854,4
0.76110005,0.8306762,2
-0.6178856,0.03244424,4
0.037118435,-0.11962128,1
-0.52826345,0.7201886,3
0.71505785,-0.97726035,3
-0.80320156,0.05947578,4
-0.7797257,0.20769632,4
-0.92461276,-0.09035516,4
-0.34677696,-0.5836531,4
-0.14829433,-0.07785213,1
-0.10603547,-0.70796466,4
-0.40780032,-0.40375447,2
-0.2731681,0.6104896,4
-0.92670894,-0.26466703,4
-0.6519594,0.64165854,3
0.046941042,0.99599516,4
0.034013987,0.47860622,1
-0.8045261,0.67407346,3
0.22712302,-0.8167753,4
-0.44997776,-0.53336835,4
0.88109565,0.7688515,2
-0.24414599,-0.9073731,4
0.8681202,-0.16528809,4
-0.015420318,0.12921691,1
-0.25430512,0.3184253,1
0.7479361,-0.64382136,3
0.8331677,-0.10746598,4
0.20677888,-0.8040587,4
0.741071,-0.09472275,4
0.6687964,-0.51015043,3
-0.52561975,-0.2750945,4
0.08702552,0.87623405,4
-0.3013295,-0.29411364,1
-0.057574034,0.30893433,1
-0.0899421,0.098968506,1
0.21226692,0.83376694,4
-0.1763196,-0.69226027,4
-0.19538987,-0.11859095,1
0.44253838,0.8128282,4
0.8583338,0.6227944,4
0.715168,-0.60218835,3
-0.083025336,0.62343967,4
0.85613155,0.048037052,4
-0.352996,-0.099897385,1
-0.17467558,0.3657236,4
0.7908201,0.14438915,4
0.06864059,-0.26045275,1
-0.5603769,-0.2359401,4
-0.9225553,0.9680463,3
-0.65557706,0.21195209,4
-0.14022839,-0.6412134,4
-0.10410261,-0.19101286,1
-0.7456533,-0.66215014,2
-0.26684237,-0.5584576,4
0.6708878,0.7451495,2
0.7448232,-0.3857839,4
0.2614615,-0.47568977,4
-0.033563256,-0.96330774,4
0.28847504,0.26939285,1
-0.7296399,0.84438646,3
0.7840879,-0.46210253,3
0.08914757,0.09750688,1
0.33248532,0.7805271,4
0.49681568,0.07117212,4
-0.012692809,-0.2218908,4
0.031807184,-0.3805803,4
0.333318,0.9308628,4
0.8512218,-0.7941656,3
0.50957644,0.5473168,2
-0.8593509,-0.2593726,4
0.4792018,-0.1092422,1
-0.9408301,0.14468837,4
0.30555177,0.014275551,1
0.24761581,0.44841814,4
0.24957573,-0.20213878,1
0.16736734,-0.81763697,4
0.09753823,0.98615503,4
-0.36415184,-0.32434928,1
0.73884547,0.021627665,4
0.94500446,-0.03396368,4
-0.03590405,-0.22571361,1
0.9475486,-0.6688309,3
0.8565229,-0.7073734,3
-0.34489286,-0.50822806,4
-0.43644738,-0.514356,2
0.8606497,-0.3970412,4
-0.6791246,0.6215508,3
0.058334112,-0.15544295,1
0.76297665,0.52258575,2
0.964849,-0.88986754,3
-0.28079605,0.73239195,4
0.36086643,-0.7617003,4
-0.90817976,-0.19547224,4
0.77637017,-0.112110496,4
0.38288462,0.3193431,1
-0.9154124,0.3212546,4
-0.9950241,0.2077142,4
0.1680975,-0.5343038,4
-0.36776912,-0.9873172,4
-0.94514287,-0.20472229,4
0.93214977,0.5175357,2
0.9250871,0.6090902,2
-0.48329377,0.55400777,3
0.99581337,0.9918231,2
-0.5122261,0.4601289,3
0.77621555,-0.22550702,4
-0.33957064,0.7283156,4
0.8159727,0.21036077,4
0.96541166,-0.62176585,3
0.55595315,-0.4222641,3
0.5904105,-0.68410265,3
-0.6275847,-0.86872697,2
0.7587764,-0.8138263,3
-0.5852121,-0.8270724,2
0.063420415,-0.70912766,4
-0.7717725,-0.54055333,2
0.022846222,-0.68017924,4
-0.13476431,-0.58016276,4
-0.27652586,-0.87068176,4
0.16708934,-0.15041125,1
0.5666375,-0.47726095,3
0.40900552,-0.9051043,4
0.9409915,-0.83411705,3
0.5966371,-0.95859087,3
-0.52374494,-0.89375067,2
0.3697958,0.651752,4
-0.8490788,-0.93515563,4
0.6479622,-0.3573867,4
-0.4061104,0.50972784,3
-0.97076845,0.60931647,3
0.3833748,0.6048986,4
-0.95448303,0.009289026,4
-0.014753222,0.88240457,4
-0.7518239,-0.545593,2
-0.8517506,-0.084685326,4
-0.44324172,0.7746222,3
-0.3570181,-0.5824791,4
-0.6866027,-0.12275696,4
-0.704682,0.18708944,4
0.004751563,-0.4254017,4
0.5943438,-0.7041267,3
-0.0145846605,-0.43537593,4
0.04247129,0.7026894,4
0.0041514635,0.9388169,4
-0.52657807,0.4342172,3
0.6861377,-0.020045757,4
0.8850961,-0.88803935,4
0.41967022,-0.10008705,1
-0.38309562,0.47418606,4
-0.15283442,-0.6476598,4
0.62561524,-0.59635806,3
-0.70171535,-0.9107727,2
-0.54939854,-0.6275016,2
0.8777796,0.23857176,4
-0.930619,0.49922442,3
-0.9622654,-0.389058,4
0.92444956,-0.059767604,4
-0.4143622,-0.2596053,1
0.015547991,-0.8100308,4
-0.2362293,0.22228801,1
-0.93271685,-0.80145264,2
-0.38300264,0.9523878,4
-0.2578504,0.9538276,4
-0.6696681,0.9127779,3
-0.62087417,0.5348792,3
0.34435618,0.14895558,1
-0.8250065,-0.4243946,2
-0.342687,-0.7913929,4
-0.7633889,0.5155275,3
0.22915709,0.22722995,1
-0.0094230175,0.34358096,1
-0.9994633,-0.013951421,4
-0.7963208,0.5896536,3
0.9806545,0.109539986,4
-0.09685719,-0.35477412,1
-0.47758424,0.5352237,3
0.030901313,0.6517093,4
0.6180692,0.24682748,4
0.9131272,-0.88620687,3
-0.39221227,-0.43279326,4
-0.9225495,0.9536743,3
-0.035700083,-0.40601873,1
-0.8447404,0.010132432,4
0.74947834,-0.98409307,3
0.25335777,0.7084073,4
-0.8579234,0.9592885,3
-0.29518044,0.52776456,4
-0.39199746,0.283208,1
-0.3214519,-0.9721514,4
-0.3624153,-0.5584214,4
-0.9757925,-0.704685,2
-0.28109932,0.1618185,1
-0.11974859,-0.18453193,4
0.61610544,-0.29256642,4
0.12191498,-0.026052237,1
0.06273079,-0.585655,4
-0.7385093,0.69567823,4
0.9366772,0.5430635,4
-0.3661641,-0.19271445,4
0.7036499,-0.02287221,4
-0.0010118484,-0.07786906,1
-0.92048895,-0.17412472,4
-0.67696965,0.92003775,3
0.4135257,0.30001962,4
0.66625714,0.96384394,2
-0.32402074,0.6529007,4
-0.45231903,-0.43451536,2
-0.3059293,0.45393074,4
-0.60711503,0.7186581,3
-0.9347466,-0.3406291,4
-0.5940441,-0.7787951,2
0.047790885,0.58075297,4
0.89881766,-0.7629297,3
-0.8133135,0.85183775,3
0.08744979,0.100765586,1
-0.5184523,0.9880928,3
0.38636172,0.73921025,4
-0.11086118,-0.17387962,1
-0.28078187,0.30413842,1
-0.100063205,0.88574564,4
0.10486233,-0.5494031,4
0.47770584,-0.23049605,4
0.18427527,-0.6673393,4
-0.30104375,-0.6776017,4
0.96464825,-0.6609775,3
-0.0514282,0.8563161,4
-0.7753087,-0.7494788,2
-0.9632362,-0.5711808,2
0.3775854,0.76991177,4
0.15153277,0.7022517,4
-0.94825673,0.4328406,3
0.0646683,0.44565856,1
-0.48000395,-0.930987,2
0.17845643,-0.41960144,1
0.82233167,-0.006990671,4
0.06855857,0.26658213,1
0.39702213,-0.7587675,4
0.05964935,0.7243246,4
-0.92679274,0.8653792,3
0.813205,0.1361916,4
0.851776,0.9885335,2
-0.34240043,0.8231071,4
-0.37962854,0.7137445,4
0.30747855,-0.2988162,1
-0.6074246,0.6375449,3
-0.87854874,-0.2091744,4
0.8369249,0.7651397,2
-0.7805419,-0.464643,2
-0.73926854,0.6620518,3
-0.10783839,-0.9214423,4
0.6440742,0.099876404,4
0.8623687,0.47603035,2
-0.64798725,-0.20615923,4
0.85766983,-0.33114982,4
0.23106503,0.4738015,4
-0.76526976,0.2715906,4
0.7280495,-0.021867633,4
-0.47658777,0.8982223,3
0.42342222,-0.63746846,3
-0.68576086,-0.98364365,2
-0.23064768,-0.03847766,1
0.0037064552,-0.6914599,4
-0.07335305,-0.6012509,4
0.5516703,0.2276541,4
-0.74219704,-0.4908409,2
0.11524415,0.7178196,4
-0.71513164,-0.13488758,4
-0.7407937,-0.9924407,2
0.53069687,-0.8642293,3
0.070250034,0.97870314,4
0.42999458,0.3932494,4
-0.09848821,0.053573847,1
0.48670435,-0.102175,1
0.27260685,0.78077495,4
0.9945538,-0.16623199,4
-0.16421962,-0.9172807,4
-0.21878147,0.92100084,4
0.90800035,0.14203632,4
-0.8227016,-0.42295432,2
-0.939155,-0.024983525,4
0.6280073,0.711488,2
-0.37477744,-0.3149594,1
-0.3398434,-0.062674284,1
0.37095988,-0.6932545,4
0.79813373,-0.7016412,3
-0.7897248,-0.36712027,4
-0.12760365,0.92469835,4
0.90648866,-0.6683928,3
0.7167779,-0.65192735,3
0.18164992,-0.11328721,1
0.4958012,0.5259335,2
-0.51532817,0.49810112,3
-0.98634803,-0.35446143,4
-0.5482693,-0.7741827,2
0.43490148,0.044709444,1
0.9058479,-0.39803112,4
0.9616519,0.90727615,2
0.216964,0.23802173,1
-0.8107723,-0.99289167,2
0.3846736,0.22007823,1
-0.6114812,0.5330299,3
0.013378739,-0.8536644,4
0.5293169,0.35566664,4
0.66647923,-0.5679809,3
-0.21641779,0.45841253,4
-0.7969725,-0.68109083,2
0.18268168,0.21484435,4
0.66411173,-0.49789035,3
-0.6690812,0.18223357,4
-0.81646466,0.47513783,3
0.68679667,-0.6636512,3
0.5924071,-0.61966586,3
0.8349736,-0.15869057,4
-0.67647624,0.9405526,3
-0.81124663,-0.30811572,4
-0.31848896,-0.9823836,4
-0.71286,0.019707441,4
0.35129356,0.73560274,4
0.50972533,0.684937,2
0.30606794,0.7291502,4
0.9429902,0.029248953,4
-0.163365,0.7558322,4
-0.29034078,-0.44278514,4
-0.4419557,0.5484108,3
-4.543066E-4,-0.50185966,4
-0.97644114,-0.7707294,2
-0.63469386,0.06817794,4
0.2935835,0.7818397,4
